timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-09-06T15:43:59,yolov5_shap_2,faee52c2-7bba-4c9d-89ee-e69cfb0f744a,418.8620307445526,0.0003806531618375,0.0009087793447425,33.91972142765083,0.0,5.780719757080078,0.0039136453709137,0,0.000672537301828,0.0045861826727418,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:44:02,glioma_2,79ebbec5-47e3-4f44-a127-abf5ebd499d0,0.913410186767578,4.942234194530401e-07,0.0005410750028987,17.696177203487363,0.0,5.780719757080078,4.488687202059555e-06,0,1.465811827495145e-06,5.9544990295547e-06,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:44:11,EnergyEfficiencyDataset_2,1fcf8544-8f1f-4c76-a57e-2c8b2c78f5b1,7.83686375617981,4.059148008768151e-06,0.0005179556688818,16.685585440708465,0.0,5.780719757080078,3.632216100215094e-05,0,1.2583236693850874e-05,4.8905397696001816e-05,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:44:13,yolov5_2,6503259c-a005-4752-97f4-da95182f2d27,1.193282127380371,6.381338857633358e-07,0.000534772013358,17.419715185587627,0.0,5.780719757080078,5.7731526740770894e-06,0,1.915207395360692e-06,7.68836006943778e-06,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:46:10,glioma_reduction_2,2755b6e4-f566-4707-b5d9-e6ea7f050c28,115.91841244697572,6.092836864927576e-05,0.0005256142433553,17.112615213593223,0.0,5.780719757080078,0.0005479573247543,0,0.0001861194059597,0.0007340767307141,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:46:24,EnergyEfficiencyDataset_reduction_2,8fe5858e-8b4b-4f68-9b94-5c5a71bca897,13.500102043151855,7.075065701307148e-06,0.0005240749794847,16.950661556248672,0.0,5.780719757080078,6.356462946277217e-05,0,2.167712597466334e-05,8.524175543743551e-05,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:46:27,yolov5_reduction_2,2728021a-a1fb-4a7e-92a2-639d371819c4,1.6840322017669678,1.0976832084446651e-06,0.0006518184196792,22.49574366651372,0.0,5.780719757080078,1.0521917028636502e-05,0,2.7031818682871748e-06,1.3225098896923677e-05,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:48:29,glioma_shap_3,a1e7b6d5-82fd-4af6-a875-c7e91dd89cc0,120.88984799385072,6.378636602341781e-05,0.000527640385706,18.49425710504036,0.0,5.780719757080078,0.0006347242416678,0,0.0001337861923492,0.000768510434017,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:48:40,EnergyEfficiencyDataset_shap_3,1173dc38-3b45-4fd1-b1fb-0de192ba5fb6,9.371405601501465,5.71769138403452e-06,0.0006101210028854,20.68324297756632,0.0,5.780719757080078,5.384074585033927e-05,0,1.5047102150076626e-05,6.888784800041589e-05,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:56:03,yolov5_shap_3,7f8bb518-a3c8-4676-90f2-12a8f095edb5,441.5339117050171,0.0003991485272038,0.0009040042375511,32.51311956578625,0.0,5.780719757080078,0.0041000703494981,0,0.0007089480505483,0.0048090184000464,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:56:05,glioma_3,d31e0d7a-3dc8-476f-9a0a-c60ddab2fac8,0.938929319381714,4.94928180499896e-07,0.0005271197419053,17.090804503541055,0.0,5.780719757080078,4.456219953860585e-06,0,1.506770172644186e-06,5.962990126504771e-06,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:56:14,EnergyEfficiencyDataset_3,012ae243-1560-4e28-b16f-0d9d20d40fd5,8.128031492233276,4.3881746005958165e-06,0.0005398815943059,17.63654979322868,0.0,5.780719757080078,3.981868963270213e-05,0,1.3050883868452277e-05,5.286957350115441e-05,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:56:16,yolov5_3,b88762e8-4be7-4368-8a1d-154a30810f4c,1.212815761566162,6.53707944082118e-07,0.0005390002049758,17.603240977549834,0.0,5.780719757080078,5.929436410208322e-06,0,1.9465629160822574e-06,7.875999326290579e-06,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:58:20,glioma_reduction_3,7f6c5a09-474e-4737-956f-0d767abdd4ba,122.83674621582033,6.519950033887982e-05,0.0005307817273532,17.56628833078251,0.0,5.780719757080078,0.0005883032553644,0,0.0001972328932967,0.0007855361486612,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:58:35,EnergyEfficiencyDataset_reduction_3,088be7b9-44c4-4d46-8d3d-4b6900e8ae00,13.595736503601074,7.495987998050174e-06,0.0005513484316252,18.13362853759689,0.0,5.780719757080078,6.848244367479994e-05,0,2.1830664735443105e-05,9.031310841024304e-05,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546877,machine,N
2022-09-06T15:58:38,yolov5_reduction_3,8abfbb6b-8355-4a34-ab1e-b847fa846005,1.7301366329193115,1.1234877797300568e-06,0.000649363615770832,22.389526630725587,0.0,5.780719757080078,1.0758834718172655e-05,0,2.777162627972606e-06,1.3535997346145261e-05,Austria,AUT,,,,Linux-5.15.0-46-generic-x86_64-with-glibc2.35,3.9.12,8,11th Gen Intel(R) Core(TM) i5-11300H @ 3.10GHz,,,,,15.415252685546875,machine,N
