timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-09-05T12:54:24,glioma_2,2ba64510-e6b0-473a-ab00-c0e09ee2574f,7.730346202850342,1.6745803170295173e-06,0.0002166242330016,9.381083333333336,0.0,6.0,1.2305853028004922e-05,0,7.869813442230224e-06,2.0175666470235143e-05,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T12:54:55,EnergyEfficiencyDataset_2,cfa4227b-ff67-458a-aae9-6e6c5efa0aae,29.9276020526886,1.074717705474594e-05,0.0003591058527116,9.041166666666667,0.0,6.0,8.981342067037468e-05,0,3.9670640230178834e-05,0.0001294840609005,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T12:55:05,yolov5_2,48a6ce60-1f1c-4065-a756-409c8fe4de8e,8.082536935806274,2.257419654360596e-06,0.0002792959280346,13.055750000000002,0.0,6.0,1.8634740571793585e-05,0,8.563086589177449e-06,2.7197827160971035e-05,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:02:50,glioma_reduction_2,3473c6c0-2756-4ac3-b016-a95ad146e3b1,464.1927778720856,0.0002025950844718,0.0004364460071968,9.562666666666669,0.0,6.0,0.0018184521990821,0,0.0006224524331092,0.0024409046321913,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:03:39,EnergyEfficiencyDataset_reduction_2,75a04575-98eb-4450-82ff-6cc00843a842,47.81565380096436,1.770335545275775e-05,0.0003702418359989,8.7005,0.0,6.0,0.00014831102256,0,6.498241662979126e-05,0.0002132934391898,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:03:52,yolov5_reduction_2,2c56003e-cc5a-4f09-9f2d-2470c5936c80,11.154474973678589,3.518640264201943e-06,0.0003154465156365,12.871083333333331,0.0,6.0,2.891506330948737e-05,0,1.3478192885716756e-05,4.239325619520413e-05,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:09:22,glioma_shap_3,125be0e4-600c-41d0-8006-e034b029b125,328.5917761325836,0.000130508027655,0.0003971737491153,14.847833333333332,0.0,6.0,0.0010665272569436,0,0.0005058586184183,0.001572385875362,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:09:55,EnergyEfficiencyDataset_shap_3,17cb51b9-9805-478b-86cf-0861ae30af26,31.655879974365234,1.2100980935083184e-05,0.0003822664523899,10.177166666666666,0.0,6.0,0.0001032034614716,0,4.259148955345154e-05,0.000145794951025,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:39:32,yolov5_shap_3,e993b231-ee6d-43c7-8887-34057bdda280,1775.6566672325134,0.0006679184791592,0.0003761529418861,0.0,0.0,6.0,0.0057245808357502,0,0.0023226297565301,0.0080472105922803,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:39:41,glioma_3,3bf6fe52-a51b-4a1c-af52-ab84e05bd18e,7.4027628898620605,1.5303168801556036e-06,0.0002067223958032,8.782833333333334,0.0,6.0,1.0954659703373911e-05,0,7.482893069585164e-06,1.843755277295908e-05,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:40:16,EnergyEfficiencyDataset_3,a3127b40-11e5-49a9-8f21-f63ad4743c01,33.935221910476685,2.08298666979273e-05,0.0006138125972147,10.846583333333331,0.0,6.0,0.0001839169823469,0,6.704526702562968e-05,0.0002509622493726,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:40:25,yolov5_3,abcce3f0-289b-4bcc-b96f-0fcb7933e0cd,7.633308172225952,2.218496144366452e-06,0.000290633640659,14.532416666666666,0.0,6.0,1.891862743054275e-05,0,7.810241778691609e-06,2.672886920923436e-05,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:48:52,glioma_reduction_3,198ec8c5-5622-40da-aa18-616fb87e1b2e,505.86025881767273,0.000216107603138,0.0004272081061342,13.916,0.0,6.0,0.0019262556168087,0,0.0006774504450956,0.0026037060619044,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:49:45,EnergyEfficiencyDataset_reduction_3,7bc7a943-634f-4df0-84e1-d516953e9765,52.00099301338196,2.259182351798642e-05,0.0004344498481437,16.221250000000005,0.0,6.0,0.0002047136319223,0,6.747701287269593e-05,0.000272190644795,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
2022-09-05T13:49:58,yolov5_reduction_3,6721c9c2-0084-484d-bf6b-b16ad5bbf991,11.717225074768066,4.366234862486737e-06,0.00037263386464163854,15.647416666666667,0.0,6.0,3.8025487418158185e-05,0,1.457975188891093e-05,5.260523930706912e-05,Austria,AUT,,,,Darwin-20.6.0-x86_64-i386-64bit,3.7.7,8,Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz,,,,,16.0,machine,N
