timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-08-28T14:43:06,EnergyEfficiencyDataset_shap_2,03eeae58-1c03-489c-aa66-236eb3005956,13.888514280319214,1.014411876533406e-05,0.000730396251218,18.49172727272727,7.384000000000001,11.97588872909546,5.979827334236015e-05,2.3808074324395925e-05,3.861195071076272e-05,0.0001222182983775,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:51:48,yolov5_shap_2,687ce7b0-fb3a-492f-a369-b7bb50a1214d,521.0392215251923,0.0010545512942827,0.0020239384113845,13.912454545454546,16.524,11.97588872909546,0.0096232853467737,0.0016253580290551,0.0014567939046863,0.0127054372805152,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:51:53,glioma_2,e2b6f461-8500-47c5-9e09-e164ac2ea709,3.82621431350708,1.6141165469695836e-06,0.0004218573280831,19.240181818181817,13.702,11.97588872909546,8.457947308234493e-06,5.864443655808767e-06,5.12479634884329e-06,1.9447187312886548e-05,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:52:10,EnergyEfficiencyDataset_2,50da7fd1-cd79-491e-aaa6-080c7cb17d13,14.930859804153442,1.460249720919292e-05,0.000978007790625,21.63927272727273,16.407,11.97588872909546,7.622863748463718e-05,5.763641882121563e-05,4.206864500972453e-05,0.0001759337013155,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:52:15,yolov5_2,1181eb6b-592c-41af-b6f0-fb398e81de48,4.045849323272705,2.344132385156014e-06,0.0005793919144917,27.897454545454547,16.567,11.97588872909546,1.4049185120939003e-05,8.238185872568025e-06,5.955187863794341e-06,2.824255885730137e-05,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:55:31,glioma_reduction_2,df17bc7d-9ff3-439d-b08f-0a103f50354a,193.8035807609558,0.0002631273396797,0.0013577011252662,20.02063636363637,16.562,11.97588872909546,0.0015776607866411,0.0010471980902515,0.0005453500349119,0.0031702089118046,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:55:56,EnergyEfficiencyDataset_reduction_2,07063a6e-b2b3-462c-91ca-4b13de83207d,23.84552407264709,2.758141099775262e-05,0.0011566703635333,24.35072727272728,14.281,11.97588872909546,0.0001793730779116,8.906945418291622e-05,6.386362450486871e-05,0.0003323061565994,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:56:03,yolov5_reduction_2,efdfd620-456b-41c3-9e3d-4946eb2ab292,5.841645002365112,4.066247773045868e-06,0.0006960792330584,20.15509090909092,17.067,11.97588872909546,2.0151272793032914e-05,1.6948544950286547e-05,1.1891119281329548e-05,4.899093702464901e-05,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:59:40,glioma_shap_3,da3fe13f-27b9-4c85-90d1-d232e5d07f48,215.00304102897644,0.0001681918903718,0.0007822767974204,21.05945454545455,16.962,11.97588872909546,0.0008297702855361,0.0007114443803366,0.0004851936518598,0.0020264083177325,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T14:59:57,EnergyEfficiencyDataset_shap_3,30a46d18-f73b-43c5-ae98-c55b95f37281,15.929038286209106,1.5705285095820462e-05,0.0009859531262108,23.808636363636364,13.992,11.97588872909546,9.062493252182247e-05,5.31259780438741e-05,4.546939179358608e-05,0.0001892203023592,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T15:08:10,yolov5_shap_3,6d119000-b5e1-496e-97b3-99fe7c950a18,491.3394773006439,0.0009801920862918,0.0019949385945474,12.589090909090912,17.28,11.97588872909546,0.0084669581407398,0.0019673160109154,0.0013752690566801,0.0118095432083353,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T15:08:15,glioma_3,b926ae25-fb28-4e06-b4d3-58d981bc336f,3.793255090713501,1.6115905157330026e-06,0.0004248568781146,16.922,16.635,11.97588872909546,7.292989658249748e-06,7.049983809391657e-06,5.073779733961032e-06,1.941675320160244e-05,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T15:08:34,EnergyEfficiencyDataset_3,031e172e-cf3b-4eec-9356-0ae0c6b1da1c,17.815390586853027,4.169210477498018e-05,0.0023402296217825,20.84836363636364,16.965,11.97588872909546,0.0002651038604866,0.0001355650976087,0.0001016455572657,0.0005023145153612,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T15:08:40,yolov5_3,f2d9a072-b4b8-4599-9acf-b67dddd61bd9,4.086347818374634,2.3681898519280887e-06,0.0005795370235688,26.86136363636364,17.075,11.97588872909546,1.3804380015742902e-05,8.657537650730876e-06,6.070490188081503e-06,2.853240785455528e-05,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T15:12:09,glioma_reduction_3,00de18fd-2a42-487d-9f6c-2853d3022556,208.03288292884827,0.0002564794514735,0.0012328793787916,19.279545454545456,16.136000000000003,11.97588872909546,0.0016900481479209,0.0008150909999844,0.0005849747252698,0.0030901138731752,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T15:12:39,EnergyEfficiencyDataset_reduction_3,a5b26bbd-45e3-4db6-8021-6dc1f98a19db,27.89041399955749,2.934527788120277e-05,0.001052163581425,17.756545454545453,11.383,11.97588872909546,0.0001826077231459,9.397358455783792e-05,7.69762571299909e-05,0.0003535575648337,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
2022-08-28T15:12:45,yolov5_reduction_3,8c18bef6-b0fe-44ad-b316-4d548a101d64,4.975900173187256,3.1921314976362324e-06,0.0006415183959752852,21.69690909090909,16.951,11.975888729095459,1.6560934476081772e-05,1.2833359377980234e-05,9.06512178010947e-06,3.8459415634171475e-05,Austria,AUT,,,,Windows-10-10.0.19044-SP0,3.8.13,12,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,1,1 x NVIDIA GeForce RTX 3080,,,31.93570327758789,machine,N
